company_name,company_star_rating,role_title,role_location,industry,company_type,listing_desc,listing_url,page_url,page_num
Metrica Recruitment,1.0,Data and Machine Learning Developer,United Kingdom,Company - Private,Business Consulting,"Graduated from a STEM-based subject, an MSc or PhD looked upon favourably Fluency in Python and SQL, exposure to cloud-based technologies is beneficial Demonstrable experience within the data science space Confidence in deploying machine learning solutions Excellent project management capabilities, leading tasks end-to-end",www.glassdoor.com/partner/jobListing.htm?pos=223&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&cs=1_05a1782b&cb=1679127664894&jobListingId=1007768787167&cpc=451933188B21919D&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-282628fb8095c1bd--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Hp3sy9e0aC1Frqbq4Vi-Kxq3gt6MPgM45jKiXuh2znb79rFpw78cSSU9YLn562ZrKNrcs2TipBZtWrsSJot2nRImfXk8pfnGTIPFqWerje8DRH8h1y-dcJB4pCv9Yi6S5cuPIcUedN-AkRUgOQDAegcGwA0y90NoW-wQGxn_qglt0MmD8vE0VMzT8yo8CG9jds2f-eBUrnVPuh1uQo9dphZ1JGVPunjdepd2Ks_W3rcT8IWVNo4LlbTUtuKutQTW3SpEunQ0moF4iv4ScjD926mX8Q-gQM1wjsdqeWJKBav4C53iIlcq_0toHR_UC14jEC0A57iOZBYU6VxRh_InBSUYst2-To8AILVMmYfWtutrIemUvRDE8CWdax3Io76NlKg8Texy81o5K2Xg1Pwx8ssr3ROtkQ5LfRYgf0qg2KmmM4qQp97YMcEBltffNePaTlLgpjtT7qp91Z7B8YbYF7mRp9mongGz2poy8xfiw79u7vj9T-l5tP0iE8Qi4ALR0Nn6CPiAeMEhsU4N7pcDU0L_41a-5CMtAESiG8_M6bq18pXWMbcKLdcXXyKLOgHayZcTputdT4MoHrDKz78JFJCX63jXVvTUsDB7OlUEqZNJQ%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
Metrica Recruitment,1.0,Big Data Consultant,"London, England",Company - Private,Business Consulting,Significant experience of building Data Mesh's Previous experience with Big Data and Cloud tools such as AWS and GCP Previous consulting experience is desirable,www.glassdoor.com/partner/jobListing.htm?pos=224&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&cs=1_ffc7fb56&cb=1679127664894&jobListingId=1007982612290&cpc=47CFDC01B3F81FAC&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-be03e210f4512f2b--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HorHRs6KGriIGYuUyS9zNGqNJjSqq7Giqx09d1he69zR7_zIH2KtNAuQQNbm-7lI1OyAobkXkd4fnyhidCJrVxReU4dB-g4SpWOKyHcsh3gj5eCd90K8zAfw9HtocCTxmZzuRKwKGLJs8KIjaPP7q5ay_bthT5N9_5BTIsYPh0ltvumRIvkDsoczKRYdIznoP-7P6-9ialB5FREnFCkLpihGsdsNAnmiytGl6FwKLK_L8NtIaWhDQw66UPtTqrwLjfTAWE4TspBHxhC0h8iBmK7rV9m4p94o9lNFwIvKbTenhh6X7jZy_BETQI9OpdSN1_E9jYAwfQvXByx_HlAiQhzz76y8k6XiIVqtFYPh51yu4wduTjAZan4pxLBDyYKr4tBfbjPO9oaCwcmRYpex_2Grw4sFl5FFCDurVICXwbibG3cx4RJoD0RMKlptasDrj_KHo4_6qJHFvL3KxDEnKidXKXvZkSowfwWQQv0Xp5lWjdVZsjVh0bgU0kngBKniPoxyApEfnYoDPdzWC6wvwmd6mTYfm2m66fF6kmwNANqMTh6-Nys4AbMu8j6XZ2ewxvHAfn58fmupjXaHB9pY9rF,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
Metrica Recruitment,1.0,NLP Data Engineer,United Kingdom,Company - Private,Business Consulting,"using Python and AWS to build data pipelines to feed machine learning models for language analysis using web scraping techniques to find new datasets online to build out coverage across different domains An impressive academic record, ideally in a STEM discipline Proven data engineering capabilities, process automation and building advanced data pipelines Previous experience working with language or translation data Technical proficiency in Python, AWS and SQL Strong analytical and problem solving skills",www.glassdoor.com/partner/jobListing.htm?pos=219&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&cs=1_21a0df3e&cb=1679127664893&jobListingId=1007681034628&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-3c68bb073c0ab1fb--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HqtEYqdXBFYxrxk92TwvZmJ7pVAWOfhmqdDrNwHoNp8tSyNIBrCJ1Anpegamup_0UszMd_1RB03evQxM8oS243GECBi10SCxxpzE8U6p0Je4NFUpwerpx2sJ1pwzRqTa-vI552KAAo9G-fsNuojLj7pn7umjolrs30f3lWSLcbZcYAEpPX1J0xeZLw_oj1AJBkeaYtu2stfwXgx_cT0bnknDLUXI-L7JD3_ku_g8T2yZq4ZqXfZJP1uyHR7HAULnYISWdwwax5G8U6tD8NwuC4cDFZjzBUpb9kReAPRfjn1bDmKzwjXbDnjAH-T9ANb9hULhshl-W-nW4WIVpjv13zg1AgllJf_Tw5xlLkJxaN4pdXtFVPuog3XJ8srgJB676xUPoq6SSjrT9DOPYPeKJWoGfzSNDFpWUxhsxMCq8FOHM3fWmv0Gge4mvfjykXHNTpxi31H24CGYSSf19UyOlzjcrn-Ov2s2VI2oUnjLiylLl2-YGJYvW2tdPtBWcU4wEK2er1ZhFcFK4PQ-bD8KX01SLnm-5DXCjrBiFa2gPQKPHv1_iXSc7YMyyKAwhmSe3lCzjTTqneLRXsO-V5DTagn,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
MERJE Ltd,4.9,Senior Manager - Advanced Analytics,"Manchester, England",Company - Private,HR Consulting,Additional leave Casual dress Company pension Cycle to work scheme Employee discount Free or subsidised travel Life insurance On-site parking Private medical insurance Sick pay Work from home 8 hour shift Monday to Friday Bonus scheme  Manchester: reliably commute or plan to relocate before starting work (required),www.glassdoor.com/partner/jobListing.htm?pos=222&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ee3f9d40&cb=1679127664894&jobListingId=1008409246853&cpc=A65DF3A704A48F9B&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-09ffc86e6ed984b1--6NYlbfkN0Cg7wvlc5q9csd79-rf_6aojqG9NPKyKNZYLaE5cTAe1Ejs5F0CPwg2FPp2zxluJbrbTK7Gy5WEoslKbzmb4Ioes6CsZMSNTI5pDRDvZWc7itxbgZXLTAAITfT55xs1f0ixFxuhl3bWe1oFA5tbwz47zZWJAugqrova4hCv8mdOm_hohg50exH5yS6mEWvq4Mkrr_rEYc3Iy2lxsmdOuqUf38MPyyDkdCOrmgTbN7nArnRi8TlZ7gUONuH4MKIiR4sXG0QOZAU5D-NvnyxKbrHo_tEnWF5ihH79GCmJhiLQm9pT_5EiQUyEerrHwl9mv825Qh5vBR2ZnSun-cO6rKgqHFlBWGTuYjKgWxIYx6g-6i_llPiujAKGvzQ0bNUmypZEwS3_1nN4kKdG5g5HvbLrwamFC1ygnRdHNSwoWZ8UGnWsqUnfUWDM4QZLHTjW21_pMwi8QLDJuFEO00C106teG0w5Gg1dStS4GEh7ZrxFvcpJDD-_ZwkDLobjHT-eGF9Q11v-J93dpHT5B88XPXI9v_bJJj26pCtKhGfAb2olPWDwKvBAAts0RfzORzMcj6Gp_pQbQoIhaX1aTF2Zhxe1RHyh1gFdGqg%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
Metrica Recruitment,1.0,Data Science Consultant - R& Python,"London, England",Company - Private,Business Consulting,"Strong academic record, ideally in a STEM based degree. Technical expertise within R or Python, knowledge of a programming language is a necessity. Effective stakeholder management and communication skills. Expert knowledge of data science methodology; unsupervised and supervised machine learning, NLP.",www.glassdoor.com/partner/jobListing.htm?pos=226&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&cs=1_aadde161&cb=1679127664894&jobListingId=1005620880272&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-1a625d38875fd19d--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HqBoQCvAa_pCKMyaEANjZ-S-3IYP6P_3slGHS2bmVhh5pBJ05ri1hUqHp07r99KLIrvZ-Pz2WBDykBzOsbZPCwdQR3O4ooOR-dT-18ZU-5y7qAQCdj6ox-oI49d_5JC6oYxW5GmXICUEkiR_whRO5W77D8FCVp_JzAsahGdWndh2O2KgnbGmQRrsWrCrsLEcKFHRR5y6LdPujLSytv8SGvW_qh9VY2vBL5vLtRa1-xTF-90e5C-4bCDAvvEfQeiC07GxOkToSnU_kDnu7dS-K6cUKQm44wQl5YC_ZCH2HeU5mihejsthh0aWqECgODKy3lQrKyn-DIjzAeVZvg_liWXJAjfGTL-_Sbfn_Tat21cR2YpKaiWNUsMk8jpy8X1o1Ho9bdot0EdR9MxVdpc1690fX_GNRWM-Cn1jAMYaMBu_OAII_Wh3lkPPF8i_P7MJXizFg8rB3kq031ww9jfOkr4YFVxFzrbsn76gAdMmXy1eZi4SmuYEJdbIne-9n6DB3qCFaE42wLczKodwftG0ma2W0vHsa8RzhGBig5CsX91LGl7r__pDeriJoNTT6MmcknNeJsh7SH48An0YKxamsxh3IEIgxIhmVrs8YHs3ppjVw%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
Metrica Recruitment,1.0,Data Science Manager,"London, England",Company - Private,Business Consulting,"An impressive academic record, preferably with an MSc or PhD in a quantitative field Advanced knowledge of Python, SQL and AWS Experience leading teams of data scientists or data engineers Demonstrable experience deploying machine learning models The ability to shape data strategy and deliver high profile projects",www.glassdoor.com/partner/jobListing.htm?pos=217&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&cs=1_8dad5f2c&cb=1679127664893&jobListingId=1007393730541&cpc=47CFDC01B3F81FAC&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-5a45ed69261cd916--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HqWWJU5sGA5Jan5SrPmO01GG07XVAzWhwbhoidCAM1M-S4xCg3FUJbt1uQG-dsIkpX499XrwPKntRViTzE4DWWjk3WsC3TlMDcBe-oxWKSh9ph2xspKsZ0svF4Okl5-z06FZ3M82t2uuiyT6iwXqzu-LsOcjMjhDI7PBiWMSFPGty25L17abFHoyLyDDAxC5r8jlrb3X5-etpwHnXILCqGOhqtTiidRcX1wvioeyEEWiB72FLj9rj3LbYRjckLFQB0F5zOUASi_nfX8us4-XFVFX0R9fWdDkWb9Z508UaueUULJnlAMZxU5iFsCSqe1kNg5w_zD_HZ8iOFQ35mTeDaujng1NMFqUIDeBYiFZCvLZm_214TSC3pBnV0RfHhhzBw9ZOduJpFZmdqfrtymyqSWCRBat6_MqEvTiIoL2PNXvf2IM297lf7PMwMV-nelERGU44DhBq8_mduiBR2eC8UTJRDmY8F9Am5aeqBn9Gmz4dL-5ASnBdo8mXXVZY5MTJUoVM-hSzImEZKM6bL-hBODltl5f6RjifFPv_LKb0-waEBXvDXNaqu4APmon4XNPxr_HWTLGlIlwM6yHuDWSpNQjOEU2p4EhPQ%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
Metrica Recruitment,1.0,Customer Data Scientist,"London, England",Company - Private,Business Consulting,"Proficiency in tools such as SQL, Python and R. 3 years' experience or more, applying statistics and data science within CRM and marketing. Strong communication skills.",www.glassdoor.com/partner/jobListing.htm?pos=218&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&cs=1_fbfe8f89&cb=1679127664893&jobListingId=1006017321968&cpc=FB7E4A1762AE5BEC&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-4b5184e682518b9e--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HpMsG0LZ9IT_dCYOx8yTD585wsS4O2f7GbVNscCoJ4BziXtmsEqRRJi7cB2w4ZMfSEHt9J-2WkCHJxu4r8BPbqLOVMYJlWKG7l7H5nPRwAfCUSfKnGszJy1SXz4PlInZl_f9ynxY8RIOySuQnSkc57oVR-bauqv4JbFW9ZYFQxjCfxlp4UjmqJlGK3Hkfg1_oikK7H5vQmylPczibLQ8sWEoemUH7ugALHOrXdcaiBO-jc3IBZEovh6TyPqSr9ndaUiN3V0ny8vZfyWL3Bd0yvuh_Q1i9LbLfcJbnnBZpYqD2exh0hc6Nh1UpGVaDAynSsI10DZqDKDptW0n2bk0uW9mSCgctpdbOLyjPl6QO7mBDsfnyDEWdVnl1dBKd9hjp9oXrS-dBO8cbEypFfHSPiJiApNzqb4CjZPm28QSDBv91x9DWBJ8pxaFHq3zILyAezP3Hslsnc_BdgD7gK7XhVo0wEKXMe2QrpCi1slDjrvyqWHaicRMSjG2ufcZ7k0yndjNI3dg9ygcRmpYkPEITaf1Pk13O3pKOItBeQfxqtxOPGRl2-hcUlqZU9z4U1efYMutPPC-sZi0xxyadadRiJF7879eIjW4sYyZZUfnDm2EA%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
Metrica Recruitment,1.0,Data Scientist,"London, England",Company - Private,Business Consulting,"
Strong experience working with Credit Bureau Data Strong proficiency with Python A strong understanding of statistics Experience productionising ML models.",www.glassdoor.com/partner/jobListing.htm?pos=203&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&cs=1_da3b09d2&cb=1679127664891&jobListingId=1008535747348&cpc=1CBFC3E34E2A31FF&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-8a05f221d1b2d9f8--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HqljDxFxTLjYzurNR7X8ba8jV8BkxWtsHutcQNaHVMeZ1NwrmcI64YEhPoUyEkzMM9Ctm9fi9njjBeBZtxNahr3g2r3z3YJzIiIHFLFAoH5i5bUHharVJRr8WZdh0ZesZ839Zqnu7a19Odq5627_MJaWK0EF7T8Zp9Q_5RtBv_mItUy0wMTu3zSv_chNkf_n1F9ZGIx1D2orZFJwO3u7uYS56O6jy4vXIp6WlTSUT4wf5laVP5m88lFtuCPQo8PZ-9PYTj14XYre2grtpH50WcesDYK4hH7gVfyj9KDpzAnbgM6SGCahBeLHZcjA99n-bKQG3tVZRYaltThHjMbT2E7c8Q8uVyPtsjA4qyshND8Qp3sELKIJ_ykrl0NmFtACLDDqwlEGEaYchPUwP393SE6kX_GVjuBJy9OisoNLQU5m11uYqXsWqzdKPGQeEom1wjoU5I2t4V-JbjYHfa4nwr09lz2NFhcyvmm_pQgxTCAjDFlS3xXNOpPf8PavftajZFx8l6y8K9nYNIj0RyT5BLmmrhvqsdmaOQYJz86w4mKuFXKmrdP089dE5fgUYL8ixBJG3QzLJV9wIqQGi1pdo53,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
Metrica Recruitment,1.0,Senior Data Scientist,"London, England",Company - Private,Business Consulting,A masters or PhD in a numerate subject A keen interest in and experience in developing complex algorithms to solve real - world problems 3 years or more's hands on experience with machine learning frameworks A years experience or more in NLP or Graph techniques Excellent communication skills Experience with big data platforms Experience with graph theory Previous line management experience Experience within financial crime sector,www.glassdoor.com/partner/jobListing.htm?pos=213&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&cs=1_d6d89630&cb=1679127664893&jobListingId=1007736878374&cpc=47CFDC01B3F81FAC&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-1ea4dbb343ac2ac3--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HpYxTx9AXv23NPlnCe2InBVrRnSG4WBbgf08DdT27JJGlDfw449rZpHEmlic3By3I1So2LOAD7IeV-L-77uEci3s8XN-wfYw63D5jp3XrMM4iR3oWBjSYwuWkj6c2-gnW3HFNhcRB666r5SP7z9lBcwilp8QqCSb3SGFwG3ZSrMQJiDKq5Ak3gSnmZmMem660H783XxgMqYPpswSjzEkfeTps47cV1hmtFQ0d603BfAPVZ3asRA6QlMIoxL9i6o1bLIPeYLmbTwrPEvmSTRU5mAPgYRmnvaOH2RiQYvlNjLlm0Yi9rNYGJTvgS-i8lFH4JGrAWjlXuBEeq1qi4ThTEMX-916l7jL8qmvpI3N2g4LYtvMd9gQzmoecVW1-XRU0wFH6vURHo5y-8_ZJI3LQhJ0pGCbUBvxvZV-NM2LRZoMF5Ov5lSgnzxXESBLBsxXWy-3CeKc1fbjnEcrCdS48_skzmRl6bu2QbryBKONfkzi33hsh3O2Y98CsqCZ5xmqoK_l3iroS_dnsMK0316Gjdh474fnkDqtQF9idBbh7P3nG3qnfRKaLyQek9bw2qQsx4rGiBLYt3Th5_1Tf4zRz1sKxqXVws9Ijo%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
Metrica Recruitment,1.0,Data Scientist - Consultancy,"London, England",Company - Private,Business Consulting,"A strong basic salary with excellent benefits Collaboration with high-end and blue-chip clients, within a variety of sectors You will be based in their central London location, with national and global travel opportunities Working within a well-established data science team, almost 200 consultants The opportunity to work with cutting-edge software and programs A numerical degree with a minimum 2:1 grade or equivalent from a reputable university Over 18 months years of experience in operational research, customer analytics, BI analytics, data science Excellent experience with Excel and SQL. Highly advantageous to have used Python or R as well as cloud computing platforms and big data tools A commercially insightful and results-driven nature An excellent level of consulting communication skills",www.glassdoor.com/partner/jobListing.htm?pos=215&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&cs=1_f02fd10d&cb=1679127664893&jobListingId=1006310577562&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-5c44dc42c5045ff5--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Ho_J8SfQpmXKygStb0jsrfYGZjBNNlicpdrpOQ6XUYjSynsZTm32YcWT2eJf3L9jdq7bjgW4W8ne6eOAirikAGSd84198GLOGxvxHs16A3PVFYeke4add5oZzPlX7kSkS-9EfQuP5x8oTaXSVfS_lHwBzdLMMD8pRtX7e6uMLhpwXHPDWFKKURB0Ohhbz1Wyiyt2GJGyJW6cQwhOJB1pGUlB1wfP2C3hNwbsmIOZUCb9oTBA3c-2FhOaDnZYBAvtbJgPd457eTIvW6NODg1SMkzPfwYxr7u8pVY265h-Sly5ncf-WOb1twM_O25t0lE8_-ocEz6eWMOau3D6k7cGqfTphHbVJcyW-zCnBLfFdUNLzdaPAq8v9O4Lps6cYXnf10RlO-JNxySQUL9_5MSKDELt6p0Z55vJ3k6ofz-OsMkRMEHVpxfjMdJdvwKtzFJkQpIzGfBiDbEq2N86Rnt-yqK6wHQhbMWEo11EJhhdH1YSS2TQeSCz7Vlu-PFyev8sb03uK4gRKqqqpSOjsQvs-VDHs9AxNgjq_NRwMJHq4X56y-rFCDRg17fhz16X0MGlDB42jGkaWWw74-J4y3xwTpMzmWLr5DYFlQ%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
Data2Action,NA,Data and Reporting Manager (Education),"Sunderland, North East England, England",NA,NA,"Detailed knowledge of the Education Sector – we would expect the role holder to have worked within the sector and understand how data is currently utilised therein. Communication and Project Management skills – the candidate will be able to demonstrate that they can work in partnership with the clients and effectively capture requirements and deliver high quality data and insight solutions. Data management – extensive experience of creating and managing appropriate data ecosystems across multiple and complex data sources, ensuring the effective delivery of architecture, security, database and storage models are implemented. They will be capable of using programming languages, databases and data analysis for code management and version control. Data modelling and visualisation - the ability to interpret client requirements and present data in a clear and compelling way, using their experience of conceptual, logical and physical data modelling, data cleansing and standardisation to create exceptional visualisations. Extensive business experience is a similar role within the education sector is highly desirable. Significant experience in managing organisations through their ‘data journey’. Excellent working knowledge of key systems such as ‘POWER PLATFORM’, Power BI, MSSQL, Python plus the schools MIS providers. A Degree in an appropriate STEM (science, technology, engineering, mathematics) related subject, and ideally a post graduate degree in data science and analytics, business analytics, or big data Monday to Friday 8am till 6pm £40,000 - £50,000 per annum dependent on experience Casual dress Company pension Life insurance On-site parking Work from home Monday to Friday Bachelor's (required) Power BI: 1 year (required) Education sector: 1 year (required)",www.glassdoor.com/partner/jobListing.htm?pos=202&ao=1110586&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_273954d8&cb=1679127664891&jobListingId=1008527487819&cpc=AF1E4A3695F490BE&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-371c6f90491137d5--6NYlbfkN0BJNjSQukFUnhTxzUw1jiOIt4SuWAyWJkaO_MyN1DQR0ds2RBoJaVXs8Vn_DrBjrpEAUIqlovjS2SBZ4nZd99oczbRa77_ZIpETsa7i-4USfrS7gsy5v95x5-kM4JsWgJEBNvs-TJaJa6TRyU__IiRtf798xB1iaxPKKhBfA2SaYZhOsTblLLWs_npvdU3mnqETEErLPatLhfaju827qgcXAragcF466ruhdEOmZmEOXqIaMcZyTBXRYi-1qngZRUBatyjoDNnsxfsw4z6t-rSfWp1H2yWeuwk64au0qCmeCOmiV38edh0jQkqFzDVVTXCWAF5HX7PrdAfdtQVgKF_whHF4X3DzdBL65Al41aYhQxiFhJqtsoI2-Fg74C5-9S9d-gDtMuVumjvD56XZ1GhWJmFF8TXW7WGJKxwukjjLca13wcnE0kZU_zeY_P8am6ainlr6aPeEuZJXvij8XAgx1vjshQENpWNmMUMR5RkIVaRrwYoq7i8xQlPJsVPKD4Zh87TUvhVTx4_So0M4MQsKMC3l_Mvrt9i3qZkYMfNqpwvrds4DTpXEmEjPDRO4--3d1vpraOCJfSvPYmIgKg3n,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
Transport for London,3.9,Data Scientist,"London, England",Government,Taxi & Car Services,"Create new tools and algorithms based by analysing customer and operational data sets such as ticketing, asset and sensor data such as telemetry and log data from vehicles. Discover value from vast amounts of data to enable transport operations and planning teams to make smarter decisions against an ever-changing data landscape. Integrate datasets and perform analyses spanning multiple sources, including large scale unstructured data, to generate new insights that cover many TfL services. Develop a set of robust data analysis methods and algorithms which can be implemented by development teams and subsequently offered to key managers within TfL and external partner organisations on a managed-service basis. Gain efficiencies from identifying and delivering savings from analysis for business areas through greater use of data. Support the Principal Data Scientist in researching, testing innovative approaches and developing further if successful. Develop and further enhance existing capability in image processing and deep learning techniques. Support the standardising and best practice promotion for machine learning model training, deployment and monitoring across the data science community. Proven and detailed knowledge of data and statistical analysis tools such as R, Python (Essential) Proven knowledge of data analysis and data science methods including: Proven knowledge of how to use data to answer business questions that drive insight (Essential). Proven knowledge of how to scope solutions that support data science exploration (Essential). Knowledge of London’s public transport industry (Desirable). Knowledge of relevant national and international legislation pertaining to the Government/Public Sector IT – e.g. Data Protection Act, GDPR, and Freedom of Information Act, including knowledge of basic confidentiality and data protection requirements that apply to the processing of customer information (Essential). Ability to analyse complex data consisting of millions of rows and draw conclusions using new analytic approaches to business questions. (Essential) Ability to effectively present to senior management (Essential) Ability to provide clear interpretation of statistical evidence and craftsman analytics that can be understood by both technical and non-technical people. (Essential) Advanced analytical skills including statistics, mathematics, predictive modelling, quantitative analytics, and machine learning. (Essential) Ability to pipeline and plug various data sources together efficiently in a cloud-based setting - in order to then perform tasks such as data enrichment, quality checking and feature engineering (Essential) Ability to propose solutions to analytical problems using a data driven approach. (Essential) Ability to communicate complex analysis effectively, both orally and in writing, with people across the organisation and outside so that the conclusions and implications of the analysis are clear and can be understood by colleagues with a wide range of technical skills. (Essential) Ability to understand the business impact and strategic context of the interpretation of complex data. (Essential) Ability to work in a team environment, with fellow data scientists, engineers and development teams and collaboratively to service other parts of TfL (Essential) Experience in working with stakeholders to define business questions and analysis for decision-making. (Essential) Strong experience in working with extremely large data (millions of rows) and scaling compute to provide complex quantitative analyses using often hidden, messy data (Essential) Strong experience of using data to inform and influence business strategy and decision making. For example, where the answer will be used by heads of departments, directors to guide the business strategy. (Essential) Strong experience of gathering, collating, analysing and publishing data in multi – media formats, for both technical and non-technical audiences. (Essential) Experience with cloud-based services such as those provided via Microsoft Azure, AWS or Google Cloud (Essential) Strong experience with image processing and deep learning techniques – for instance using the PyTorch framework - as well as a familiarisation with the Databricks platform (Highly Desirable) A good understanding of MLOps – experience of being involved in the collaborative process of optimising, implementing and then continuously monitoring production model performance alongside data/machine learning engineers (Highly Desirable). Final salary pension scheme Free travel for you on the TfL network A 75% discount on National Rail Season Ticket and interest free loan 30 days annual leave plus public and bank holidays Private healthcare discounted scheme (optional) Tax-efficient childcare payments Tax-efficient cycle-to-work programme Retail, health, leisure and travel offers Discounted Eurostar travel",www.glassdoor.com/partner/jobListing.htm?pos=228&ao=1136043&s=58&guid=00000186f3ced7d1903ffc1888c679ff&src=GD_JOB_AD&t=SR&vt=w&cs=1_6f444b66&cb=1679127664894&jobListingId=1008514892143&jrtk=3-0-1grpstlvai9js801-1grpstm01i4mv800-8866589da4356a82-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP2.htm",2
